name_id,country,crag,sector,name,tall_recommend_sum,grade_mean,cluster,rating_tot
18329,esp,montsant,raco de misa,mosca collonera,-1,60.28571429,2,-0.019773952
18330,esp,montsant,raco de misa,n  de la guia,0,42,2,-0.073474534
18331,esp,montsant,raco de misa,nanses del priorat,0,44.04761905,2,0.047125703
18332,esp,montsant,raco de misa,no es guanya per disgustos,2,50.4,2,0.092836925
18333,esp,montsant,raco de misa,numero,0,49,2,0.805151266
18334,esp,montsant,raco de misa,nyigo nyago,0,31,1,-0.092474939
18335,esp,montsant,raco de misa,over the clouds,-4,48.87179487,2,-0.007151303
18336,esp,montsant,raco de misa,purolitic extension,0,49.21105528,8,-0.034783591
18337,esp,montsant,raco de misa,purolitic l,0,49,2,-0.045211449
18338,esp,montsant,raco de misa,rat apenat,0,62,2,0.200987609
18339,esp,montsant,raco de misa,rata arranconada,-1,49.02222222,8,-0.005970353
18340,esp,montsant,raco de misa,right of purolitic,1,48.33333333,2,0.158672526
18341,esp,montsant,raco de misa,sang freda,1,52.47826087,2,0.035826454
18342,esp,montsant,raco de misa,scala dei,0,56.38461538,0,-0.002174112
18343,esp,montsant,raco de misa,senda de odin,-1,49.5,3,-0.073474534
18344,esp,montsant,raco de misa,sense solta ni volta,-1,46.25,3,-0.164901795
18345,esp,montsant,raco de misa,serra de prades,-3,56.95833333,2,-0.109150218
18346,esp,montsant,raco de misa,tal com cau,1,44.06666667,2,-0.08492689
18347,esp,montsant,raco de misa,terra promesa,2,50.93243243,8,0.008714111
18348,esp,montsant,raco de misa,tobogan,0,30.33333333,1,-0.045211449
18349,esp,montsant,raco de misa,uf va dir ell,1,42.82758621,2,0.055932167
18350,esp,montsant,raco de misa,xavier,0,30,1,-0.045211449
18351,esp,montsant,roca de les hores,baraka,-1,44.5,3,-0.164435824
18352,esp,montsant,roca de les hores,i ha pas de putes,0,51.16666667,2,-0.045211449
18353,esp,montsant,roca de les hores,insert coin,0,36.25,1,-0.073474534
18354,esp,montsant,roca de les hores,jose mitic,-1,38,3,0.074478897
18355,esp,montsant,roca de les hores,l espigat,0,59,2,-0.096223061
18356,esp,montsant,roca de les hores,mai al mes,0,38,2,-0.164901795
18357,esp,montsant,roca de les hores,mal de ventre,0,49,2,0.035483293
18358,esp,montsant,roca de les hores,masaker cuco masaker,1,53.4,3,-0.137674174
18359,esp,montsant,roca de les hores,nene,0,38,2,-0.073474534
18360,esp,montsant,roca de les hores,porca miseria,0,49.14285714,2,-0.108263942
18361,esp,montsant,roca de les hores,simbiosi,0,42,2,-0.164901795
18362,esp,montsant,roca de les hores,tot al mes,0,38,2,-0.073474534
18363,esp,montserrat,agulla del senglar,ben petat,-1,61.47368421,2,0.151128016
18364,esp,montserrat,agulla del senglar,correcamins,0,58.33333333,1,0.051781947
18365,esp,montserrat,agulla del senglar,discordia l,0,53.57407407,2,0.075136308
18366,esp,montserrat,agulla del senglar,fish,-1,52,2,0.074531516
18367,esp,montserrat,agulla del senglar,flautista,0,51,2,0.474136387
18368,esp,montserrat,agulla del senglar,hardkore,0,38,2,-0.049578232
18369,esp,montserrat,agulla del senglar,osos jamorosos,0,38,7,-0.164901795
18370,esp,montserrat,agulla del senglar,rush r,0,57.2826087,2,0.072110985
18371,esp,montserrat,agulla del senglar,sin nombre,0,46.5,2,-0.163836254
18372,esp,montserrat,agulla del senglar,somni diabolic,0,62.08,2,0.105150561
18373,esp,montserrat,agulla del senglar,sprint final,0,62.45454545,2,-0.009026513
18374,esp,montserrat,agulla del senglar,tom sawyer,0,45.28888889,2,0.024164475
18375,esp,montserrat,agulla del senglar,trenquem el bloqueig,0,64,2,-0.164901795
18376,esp,montserrat,agulla del senglar,via  agulla del senglar,0,43,2,0.32867274
18377,esp,montserrat,agulla del senglar,via  esquerra diedre,-1,50.66666667,2,0.058306138
18378,esp,montserrat,agulla del senglar,viatge imaginari,3,58.36666667,0,-0.054890602
18379,esp,montserrat,agulla del senglar,videoclip,0,36,1,-0.164901795
18380,esp,montserrat,calavera,batura,1,54.5,1,-0.164901795
18381,esp,montserrat,calavera,diedre bages,0,48.5,2,-0.105056622
18382,esp,montserrat,calavera,diedre de lavern,0,50.4,0,0.08895399
18383,esp,montserrat,calavera,etica,0,55,2,-0.004250466
18384,esp,montserrat,calavera,latic,1,62.85714286,2,0.247843592
18385,esp,montserrat,calavera,provolone,0,62,2,-0.164901795
18386,esp,montserrat,calavera,sexta,0,57,2,0.223119429
18387,esp,montserrat,calavera,tactica,3,49.33333333,3,0.291290955
18388,esp,montserrat,calavera,tan al limit,0,64,2,-0.073474534
18389,esp,montserrat,calavera,tecnica,1,51.5,2,0.078242416
18390,esp,montserrat,calavera,trinxats,0,53.875,2,-0.095719569
18391,esp,montserrat,calavera,vertigen,1,55.1,2,0.08040468
18392,esp,montserrat,calavera,zimbabwe l,0,65.66666667,5,-0.085108231
18393,esp,montserrat,can jorba,a veces el cielo,1,45.9375,2,0.033229699
18394,esp,montserrat,can jorba,adriano chelentano,1,52.28571429,3,0.0035998
18395,esp,montserrat,can jorba,agulletes croniques,0,44,7,-0.045211449
18396,esp,montserrat,can jorba,amb el temps creixem,0,55,2,-0.045211449
18397,esp,montserrat,can jorba,ancestres,2,46.8,3,-0.013998614
18398,esp,montserrat,can jorba,aresta,0,39.25,0,-0.135052138
18399,esp,montserrat,can jorba,arpia,1,51.02941176,2,-0.008613805
18400,esp,montserrat,can jorba,babau,-1,44.25,3,-0.062511472
18401,esp,montserrat,can jorba,benito bombilla,0,36,2,0.123290146
18402,esp,montserrat,can jorba,billy the kid,0,36,2,-0.073474534
18403,esp,montserrat,can jorba,borni,0,36.5,2,-0.039722713
18404,esp,montserrat,can jorba,bruna,0,46,2,0.011868193
18405,esp,montserrat,can jorba,c del totxo,0,57.5,0,-0.093105537
18406,esp,montserrat,can jorba,callat mamut,0,49.67857143,2,0.114410185
18407,esp,montserrat,can jorba,cantonada,0,38,2,-0.034408984
18408,esp,montserrat,can jorba,caray con la vacuna,0,46.5,3,-0.081472894
18409,esp,montserrat,can jorba,clan de la pua,0,38,2,-0.073474534
18410,esp,montserrat,can jorba,colibri,0,51,2,0.114555232
18411,esp,montserrat,can jorba,congetio hepatica,-1,49.16666667,2,-0.105056622
18412,esp,montserrat,can jorba,crazywomen,0,48.96666667,2,0.07584846
18413,esp,montserrat,can jorba,de diciembre,0,38,2,-0.164901795
18414,esp,montserrat,can jorba,del marcel,1,44,0,0.553529885
18415,esp,montserrat,can jorba,del pi,0,49,2,-0.164901795
18416,esp,montserrat,can jorba,directa africana,0,53,2,0.037073664
18417,esp,montserrat,can jorba,eigerwand,0,38,2,-0.073474534
18418,esp,montserrat,can jorba,els sinxampu,0,36.14285714,2,0.004972564
18419,esp,montserrat,can jorba,enganyapastors,-1,43.9,2,-0.004267569
18420,esp,montserrat,can jorba,es meva,1,44.625,3,0.019999569
18421,esp,montserrat,can jorba,esto sabe a yo que se,1,49.2,2,-0.042274425
18422,esp,montserrat,can jorba,facil,-1,35.72222222,1,-0.011026362
18423,esp,montserrat,can jorba,fisura,0,36,6,-0.083477513
18424,esp,montserrat,can jorba,flaons,0,40,1,-0.073474534
18425,esp,montserrat,can jorba,forca,0,59,2,-0.073474534
18426,esp,montserrat,can jorba,geperut,0,40.75,3,0.003292396
18427,esp,montserrat,can jorba,giorgio parpadelle,-1,50.88235294,2,0.06085358
18428,esp,montserrat,can jorba,golden gay,-1,39.125,2,-0.061991849
18429,esp,montserrat,can jorba,guakamayo,-3,53.6,3,0.016612704
18430,esp,montserrat,can jorba,hambre,1,52.55555556,0,0.086510294
18431,esp,montserrat,can jorba,iracundo,0,54.2,5,-0.045211449
18432,esp,montserrat,can jorba,ireneta,0,50.6,0,-0.113427895
18433,esp,montserrat,can jorba,jo al mig,0,51,2,0.439815082
18434,esp,montserrat,can jorba,joc de loca garrella,0,42.5,3,-0.057934975
18435,esp,montserrat,can jorba,kiskillos,0,42,2,-0.041753362
18436,esp,montserrat,can jorba,ladysue,0,39.05263158,2,0.008928322
18437,esp,montserrat,can jorba,lagi perdinon,0,48.92,2,0.005954874
18438,esp,montserrat,can jorba,levante las palmas,1,54.33333333,0,-0.105056622
18439,esp,montserrat,can jorba,lhora violeta,0,35.5,2,-0.164901795
18440,esp,montserrat,can jorba,liquenatus,0,36,2,0.014633724
18441,esp,montserrat,can jorba,llavors de preguntadors,0,55.5,5,-0.005314667
18442,esp,montserrat,can jorba,magrada,1,48.42857143,2,0.068620623
18443,esp,montserrat,can jorba,malditos bastardos,0,36,2,0.086468545
18444,esp,montserrat,can jorba,mamma,0,49.9,2,0.017596615
18445,esp,montserrat,can jorba,marea,1,48.96428571,2,0.022925325
18446,esp,montserrat,can jorba,marina gg,0,40,2,-0.027951891
18447,esp,montserrat,can jorba,martina,1,61.6,2,0.053046886
18448,esp,montserrat,can jorba,mas ineptus eres tu,1,55.125,2,0.096849348
18449,esp,montserrat,can jorba,merda tatrapa,0,55,2,-0.045211449
18450,esp,montserrat,can jorba,mireia r,0,58.83333333,2,0.019195624
18451,esp,montserrat,can jorba,montserrat lliure,0,52.85714286,2,-0.125005013
18452,esp,montserrat,can jorba,mur de les lamentacions,-1,43.5,3,-0.073474534
18453,esp,montserrat,can jorba,n sector final,0,45.75,0,-0.085108231
18454,esp,montserrat,can jorba,n totxo can jorba,0,49.38461538,2,0.023045507
18455,esp,montserrat,can jorba,negocio del petroleo,1,48.7,0,0.049329124
18456,esp,montserrat,can jorba,odio africano,1,49.95833333,2,0.059325866
18457,esp,montserrat,can jorba,oriol,-1,58.875,2,0.092239386
18458,esp,montserrat,can jorba,paco moscas,1,44.375,3,0.029926746
18459,esp,montserrat,can jorba,pelaroques,0,38,2,-0.045211449
18460,esp,montserrat,can jorba,pep i joan no sen van,0,45.09090909,2,0.003078411
18461,esp,montserrat,can jorba,peque,0,42.5,3,-0.164901795
18462,esp,montserrat,can jorba,pike nike,0,53.33333333,2,0.137617076
18463,esp,montserrat,can jorba,pinki killer dos,-1,48.5,3,-0.045211449
18464,esp,montserrat,can jorba,placa,1,35.93333333,2,-0.045699683
18465,esp,montserrat,can jorba,polroc,0,46,2,0.007319736
18466,esp,montserrat,can jorba,polvet galactic,0,41.16666667,2,0.110671118
18467,esp,montserrat,can jorba,poma,2,36.33333333,3,0.016361178
18468,esp,montserrat,can jorba,primero de enero,0,52.8,2,0.090217164
18469,esp,montserrat,can jorba,punta bananas,0,42,1,0.057193821
18470,esp,montserrat,can jorba,que els dones tito,0,50.85714286,4,0.323090571
18471,esp,montserrat,can jorba,que tatrapa la merda,1,62.5,3,-0.164901795
18472,esp,montserrat,can jorba,ratzinger zeta,-1,56.16666667,0,0.021333268
18473,esp,montserrat,can jorba,rehabilitacio continua,-1,44.18181818,3,-0.035291338
18474,esp,montserrat,can jorba,rema candilero,0,62,0,-0.095448335
18475,esp,montserrat,can jorba,sector final dreta,0,47.6,2,-0.073474534
18476,esp,montserrat,can jorba,sikaudur,0,56.2173913,2,0.10833817
18477,esp,montserrat,can jorba,silversonic,0,38,2,0.00602182
18478,esp,montserrat,can jorba,sonia,1,52.4,0,0.148799163
18479,esp,montserrat,can jorba,south dekoting,-1,38.2,2,0.023048196
18480,esp,montserrat,can jorba,spartacus filipus,1,51.375,2,0.006770668
18481,esp,montserrat,can jorba,supermamy,0,49,2,0.039318554
18482,esp,montserrat,can jorba,supersic,1,38.33333333,3,-0.005314667
18483,esp,montserrat,can jorba,terapeuta,2,47.875,0,0.247538802
18484,esp,montserrat,can jorba,tic tac toe,0,38,1,-0.045211449
18485,esp,montserrat,can jorba,tomahawk,0,43.66666667,0,0.158449225
18486,esp,montserrat,can jorba,veneno en los ojos,0,52.75,0,0.10029374
18487,esp,montserrat,can jorba,vizcaino,0,44.25,3,0.360021517
18488,esp,montserrat,can jorba,xapes negres,-1,33.1,1,0.021871271
18489,esp,montserrat,casot,bisbeto,-1,49.2,3,-0.075134035
18490,esp,montserrat,casot,botox,0,51,2,-0.045211449
18491,esp,montserrat,casot,cafe del mar,0,51.16666667,2,-0.003226285
18492,esp,montserrat,casot,cop baix,1,54.66666667,0,-0.12696572
18493,esp,montserrat,casot,jo passo,0,46.5,3,0.117508252
18494,esp,montserrat,casot,lamenaca fantasma,0,46,2,-0.045211449
18495,esp,montserrat,casot,languila,0,46,2,0.014633724
18496,esp,montserrat,casot,mareja perdius,-1,49.16666667,2,-0.069149518
18497,esp,montserrat,casot,metode estivill,0,53.66666667,2,0.218257934
18498,esp,montserrat,casot,mousambani,0,49,2,0.118869676
18499,esp,montserrat,casot,raco mallorqui,1,56.2,0,0.085493956
18500,esp,montserrat,casot,repte,0,57,2,-0.045211449
18501,esp,montserrat,casot,santi verona,0,46.33333333,3,0.276432603
18502,esp,montserrat,casot,som i serem,0,46,2,-0.053861108
18503,esp,montserrat,casot,thai massage,-1,58,3,0.152725476
18504,esp,montserrat,castell,catn kullin,0,51.625,2,0.050578065
18505,esp,montserrat,castell,catxo per pillar,0,49.66666667,2,0.052342237
18506,esp,montserrat,castell,cooper skin,-1,46.75,3,0.341452639
18507,esp,montserrat,castell,fricopata,0,49,2,-0.005314667
18508,esp,montserrat,castell,lass die rein,0,52.875,2,0.04464198
18509,esp,montserrat,castell,pinos puente,0,44,2,0.321843658
18510,esp,montserrat,castell,sonrisa vertical,-1,46.5,3,-0.045211449
18511,esp,montserrat,castell,tierra virgen,0,40.5,3,0.79106506
18512,esp,montserrat,clot del boixar,ana perez nieto,0,38,2,0.074478897
18513,esp,montserrat,clot del boixar,astragal,0,38,1,-0.105056622
18514,esp,montserrat,clot del boixar,batalla pantone,0,42,2,-0.045211449
18515,esp,montserrat,clot del boixar,bocata de siluro,0,40,2,-0.105056622
18516,esp,montserrat,clot del boixar,capitan cabochard,0,36,2,0.559505428
18517,esp,montserrat,clot del boixar,caracrater,-1,51.29411765,2,-0.029514722
18518,esp,montserrat,clot del boixar,castawillies,1,44,2,0.014633724
18519,esp,montserrat,clot del boixar,clan del silenci,-1,47.83333333,2,-0.069149518
18520,esp,montserrat,clot del boixar,cono de tu prima,0,31,1,-0.073474534
18521,esp,montserrat,clot del boixar,culto del pimiento verde,2,61.16666667,0,0.026357319
18522,esp,montserrat,clot del boixar,de wenceslao,0,49.14285714,2,0.034400597
18523,esp,montserrat,clot del boixar,di ego,1,49.7,0,-0.023297986
18524,esp,montserrat,clot del boixar,directa a la jugular,3,54.83333333,0,0.185151241
18525,esp,montserrat,clot del boixar,dr malurus,0,48.875,2,0.160719304
18526,esp,montserrat,clot del boixar,esclau duna passio,0,53.5,1,-0.040264412
18527,esp,montserrat,clot del boixar,europayo,0,51,2,-0.073474534
18528,esp,montserrat,clot del boixar,guaytayama,0,39,2,-0.045211449
18529,esp,montserrat,clot del boixar,hunk papa,0,36,1,-0.045211449
18530,esp,montserrat,clot del boixar,indian crack,1,39.75,0,0.157405034
18531,esp,montserrat,clot del boixar,inframundo,0,55,2,-0.164901795
18532,esp,montserrat,clot del boixar,innus r,0,51,2,0.11038523
18533,esp,montserrat,clot del boixar,insecte pal,0,36,2,-0.057678218
18534,esp,montserrat,clot del boixar,intima churry,0,42,1,-0.073474534
18535,esp,montserrat,clot del boixar,iron flan,-2,51.5,3,0.176309234
18536,esp,montserrat,clot del boixar,karate a muerte en collbato,1,48.88235294,2,0.087781405
18537,esp,montserrat,clot del boixar,ketama,0,40,2,-0.057238352
18538,esp,montserrat,clot del boixar,lakang,1,41.8,2,-0.045211449
18539,esp,montserrat,clot del boixar,llanca del quico,-1,49,2,0.113558371
18540,esp,montserrat,clot del boixar,mackonajui,0,46,2,-0.085108231
18541,esp,montserrat,clot del boixar,manzana criminal,0,46,2,0.065151938
18542,esp,montserrat,clot del boixar,mr joan tejo,1,51.5,0,0.197301816
18543,esp,montserrat,clot del boixar,ni bronquitis ni osties,1,52.64285714,0,-0.059785112
18544,esp,montserrat,clot del boixar,ninotauro,0,53.16666667,2,0.094484371
18545,esp,montserrat,clot del boixar,omaticaia,-1,51.77777778,2,0.002727051
18546,esp,montserrat,clot del boixar,omega,0,45.42857143,0,-0.134979208
18547,esp,montserrat,clot del boixar,over doble dosis,0,44,2,0.188371812
18548,esp,montserrat,clot del boixar,papagai verd,0,40.66666667,3,-0.011548941
18549,esp,montserrat,clot del boixar,pavo,0,49.42857143,3,0.185824881
18550,esp,montserrat,clot del boixar,perroflautas,-1,42.28571429,3,0.09336756
18551,esp,montserrat,clot del boixar,petons a laviram,0,42,1,-0.073474534
18552,esp,montserrat,clot del boixar,por un carton de leche,1,52.6,0,0.148799163
18553,esp,montserrat,clot del boixar,que te den por el ochoanu,0,49,2,0.189888142
18554,esp,montserrat,clot del boixar,ram de la volldamm,-1,53.11111111,2,0.080588138
18555,esp,montserrat,clot del boixar,rumano,0,36,2,0.158449225
18556,esp,montserrat,clot del boixar,senyor arboc,0,53,2,0.399253051
18557,esp,montserrat,clot del boixar,sioux tetons,0,43,2,-0.046335157
18558,esp,montserrat,clot del boixar,sirope de arce,1,52.75,0,-0.045211449
18559,esp,montserrat,clot del boixar,somnis inoxidables,2,51.88888889,3,-0.129009046
18560,esp,montserrat,clot del boixar,sr harry hole,1,50.85714286,2,-0.030022462
18561,esp,montserrat,clot del boixar,sra gunilla,0,36.5,1,-0.029122555
18562,esp,montserrat,clot del boixar,tasca gat,1,54.5,0,-0.049605739
18563,esp,montserrat,clot del boixar,te quiero puta,0,49,2,0.392697436
18564,esp,montserrat,clot del boixar,terapia,0,44.5,3,0.086541475
18565,esp,montserrat,clot del boixar,tupinamba,0,33,1,-0.073474534
18566,esp,montserrat,clot del boixar,xatarra sanchez,0,46,2,0.320124735
18567,esp,montserrat,clot del boixar,xivita,0,46,2,0.068611957
18568,esp,montserrat,clot del boixar,xusco bolinguero,0,42,2,-0.020837573
18569,esp,montserrat,collbato,amistat infinita,0,36,2,0.034582115
18570,esp,montserrat,collbato,atxis txus,0,38,2,0.074478897
18571,esp,montserrat,collbato,borinot ensopit,0,42.86666667,0,0.057427383
18572,esp,montserrat,collbato,cala luna,0,31,1,-0.04789996
18573,esp,montserrat,collbato,caos en el caos,0,40,1,-0.029784464
18574,esp,montserrat,collbato,cap dase,0,38,2,0.0196341
18575,esp,montserrat,collbato,capitell,0,33,2,-0.073474534
18576,esp,montserrat,collbato,cara de morros,0,40,2,-0.045211449
18577,esp,montserrat,collbato,clan,0,41.42857143,2,-0.045211449
18578,esp,montserrat,collbato,cua de rata,0,29,1,-0.045211449
18579,esp,montserrat,collbato,del joaquim,0,36,2,-0.062460921
18580,esp,montserrat,collbato,enderrocs auditori,0,42,2,-0.045211449
18581,esp,montserrat,collbato,erico punxegut,0,38,2,-0.045211449
18582,esp,montserrat,collbato,espero de la martina,0,42,2,-0.045211449
18583,esp,montserrat,collbato,gamarus alegre,0,36,2,-0.164901795
18584,esp,montserrat,collbato,jefe ouray,0,41,2,-0.164901795
18585,esp,montserrat,collbato,lalguer,0,33,1,-0.082734246
18586,esp,montserrat,collbato,lhome del sac,0,31,1,0.057913825
18587,esp,montserrat,collbato,maleida allergia,0,33,1,-0.058122373
18588,esp,montserrat,collbato,nerea,0,33,1,-0.057709538
18589,esp,montserrat,collbato,orlando zapata,0,49,2,-0.045211449
18590,esp,montserrat,collbato,papallona assassina,0,36,2,0.074478897
18591,esp,montserrat,collbato,paquita,0,36,2,-0.088720983
18592,esp,montserrat,collbato,pasame el cachirulo,0,41,2,0.074478897
18593,esp,montserrat,collbato,penya del cargol,0,51,2,0.499660255
18594,esp,montserrat,collbato,pet de llop,0,36,2,0.01972526
18595,esp,montserrat,collbato,peu de gat,0,36.4,2,-0.077275551
18596,esp,montserrat,collbato,pipa de la pau,0,31,1,-0.087773677
18597,esp,montserrat,collbato,pitu,0,31,1,-0.164901795
18598,esp,montserrat,collbato,poema menor,0,39.66666667,2,-0.062511797
18599,esp,montserrat,collbato,poma poma,0,38.1,2,0.026085319
18600,esp,montserrat,collbato,pytecus,1,37.92307692,1,-0.000293308
18601,esp,montserrat,collbato,quanta cabra,0,36,1,-0.164901795
18602,esp,montserrat,collbato,qui no plora no mama,0,33,1,-0.182202142
18603,esp,montserrat,collbato,rat penat invertit,0,36,2,0.074478897
18604,esp,montserrat,collbato,res de platja,0,39.92307692,2,-0.090985573
18605,esp,montserrat,collbato,rhinoceroscript,0,33,1,-0.045211449
18606,esp,montserrat,collbato,saltimbanqui,-1,51.5,3,0.439815082
18607,esp,montserrat,collbato,sambullu,0,42,2,-0.045211449
18608,esp,montserrat,collbato,sector beat,0,49,2,-0.073474534
18609,esp,montserrat,collbato,seminolas,0,36,1,-0.045211449
18610,esp,montserrat,collbato,shakira,0,31,1,0.074478897
18611,esp,montserrat,collbato,soldado azul,0,38,2,-0.045211449
18612,esp,montserrat,collbato,sun gazing,0,39,2,-0.045211449
18613,esp,montserrat,collbato,tal com raja,0,46.5,3,0.439815082
18614,esp,montserrat,collbato,teoria de la vaca,0,40,2,-0.045211449
18615,esp,montserrat,collbato,trencaclosques,0,38,2,0.074478897
18616,esp,montserrat,collbato,tris tras,0,44,2,-0.045211449
18617,esp,montserrat,collbato,un badoc dalt dun bedoll,0,38,2,-0.045211449
18618,esp,montserrat,collbato,yuma,0,36,2,0.074478897
18619,esp,montserrat,colonia puig,avui si avui no,0,53,2,0.197301816
18620,esp,montserrat,colonia puig,ay que calor,0,44,1,0.34944055
18621,esp,montserrat,colonia puig,deixalles no gracies,0,33,1,0.074478897
18622,esp,montserrat,colonia puig,fent safra,0,57,2,0.124861094
18623,esp,montserrat,colonia puig,golimbrea,-1,39.8,2,-0.042684423
18624,esp,montserrat,colonia puig,in fraganti,0,49.05555556,2,0.025252905
18625,esp,montserrat,colonia puig,jai perdu la plume dans le jardin de ma tante l,0,39,2,-0.073474534
18626,esp,montserrat,colonia puig,joia de lalamut,0,65.625,2,0.319127379
18627,esp,montserrat,colonia puig,joya de la corona,-3,63.57142857,2,0.211878195
18628,esp,montserrat,colonia puig,kokinski,0,36,1,-0.164901795
18629,esp,montserrat,colonia puig,kokorota,0,41.5,4,-0.045879243
18630,esp,montserrat,colonia puig,spirit of freedom,0,55,2,0.197301816
18631,esp,montserrat,colonia puig,un article per la fama,-1,38.5,3,-0.045211449
18632,esp,montserrat,colonia puig,viejos pellejos,0,53,2,0.118876577
18633,esp,montserrat,cova de larcada,a mar oberta,1,54.66666667,0,-0.125005013
18634,esp,montserrat,cova de larcada,aresta brucs,0,40.28571429,2,-0.134239734
18635,esp,montserrat,cova de larcada,bernatlloc,1,56,0,-0.110114347
18636,esp,montserrat,cova de larcada,debutants,0,36,1,-0.045211449
18637,esp,montserrat,cova de larcada,eh petrel,-1,48.93877551,2,0.057660144
18638,esp,montserrat,cova de larcada,escura butxaques,0,40.66666667,1,-0.054159915
18639,esp,montserrat,cova de larcada,fastic social,0,50.8125,2,0.028091944
18640,esp,montserrat,cova de larcada,fins aqui podiem arribar,0,44.05263158,2,0.020103057
18641,esp,montserrat,cova de larcada,fobia escolar,0,40,2,-0.105056622
18642,esp,montserrat,cova de larcada,good feeling,-3,49.92857143,3,0.072920552
18643,esp,montserrat,cova de larcada,josep m monfort,0,51,2,0.014633724
18644,esp,montserrat,cova de larcada,microones,0,42.66666667,1,-0.045211449
18645,esp,montserrat,cova de larcada,namaste,0,42.25,0,-0.045211449
18646,esp,montserrat,cova de larcada,no es pot dir blat,0,51,2,-0.125005013
18647,esp,montserrat,cova de larcada,pas a pas,-1,39.61538462,0,0.038697345
18648,esp,montserrat,cova de larcada,pit i collons,1,51.71428571,2,0.033522387
18649,esp,montserrat,cova de larcada,plus de perillositat,0,42,2,-0.073474534
18650,esp,montserrat,cova de larcada,pokorski,0,51,2,-0.045229681
18651,esp,montserrat,cova de larcada,potul de barraca variant esquerra,0,51,2,-0.105056622
18652,esp,montserrat,cova de larcada,queda usted despedido,0,53,1,-0.105056622
18653,esp,montserrat,cova de larcada,tramuntana,0,41,2,0.411551996
18654,esp,montserrat,cova de larcada,trempant tempaito,-2,53,3,0.052864678
18655,esp,montserrat,cova de larcada,trenkapits,0,52.66666667,0,0.074478897
18656,esp,montserrat,cova de los,casum los pedrer,0,38,2,-0.045211449
18657,esp,montserrat,cova de los,entre lespanya i la paret,0,51,2,-0.162941088
18658,esp,montserrat,cova de los,guaita,1,44.75,2,-0.005314667
18659,esp,montserrat,cova de los,izquierda viabulder,0,49,2,-0.045211449
18660,esp,montserrat,cova de los,jihad,0,51.5,3,-0.135015673
18661,esp,montserrat,cova de los,k brons,-1,48.125,2,0.121793759
18662,esp,montserrat,cova de los,les flors,1,47.5,0,-0.045211449
18663,esp,montserrat,cova de los,lo tximpampum,0,55,2,-0.164901795
18664,esp,montserrat,cova de los,lull de poll,0,52.6,2,-0.126427535
18665,esp,montserrat,cova de los,moll de los,0,44.4,2,0.241699107
18666,esp,montserrat,farao de baix,anarquia,0,42,2,-0.045211449
18667,esp,montserrat,farao de baix,antonio,0,44,2,-0.105056622
18668,esp,montserrat,farao de baix,boicot,0,36,2,0.388417068
18669,esp,montserrat,farao de baix,cabriola,0,36,2,-0.045211449
18670,esp,montserrat,farao de baix,estamos hartos de hacer tonterias,0,48.66666667,0,0.278139571
18671,esp,montserrat,farao de baix,esto sabe a no se que,0,40,2,-0.045211449
18672,esp,montserrat,farao de baix,insubmissio,0,44,2,0.481800246
18673,esp,montserrat,farao de baix,killdafly,1,37.08333333,2,-0.001388288
18674,esp,montserrat,farao de baix,lleno de rabia,0,37,2,0.074478897
18675,esp,montserrat,farao de baix,pioner jubilat,1,48.47368421,0,0.046272365
18676,esp,montserrat,farao de baix,sestao  baracaldo,0,40,2,-0.045211449
18677,esp,montserrat,farao de baix,sr pivot,1,48.78947368,2,-0.080821427
18678,esp,montserrat,farao de baix,ton den turull,0,49,2,-0.117071045
18679,esp,montserrat,farao de baix,zingaros,0,49,2,-0.09470714
18680,esp,montserrat,les guilleumes,bolita moruna,1,62.08333333,2,-0.039755249
18681,esp,montserrat,les guilleumes,catximba,3,46.08333333,2,0.113934257
18682,esp,montserrat,les guilleumes,diedre esquerra,0,49.14285714,2,0.188589974
18683,esp,montserrat,les guilleumes,diedro de izquierda,0,49,1,-0.162160265
18684,esp,montserrat,les guilleumes,diedru,1,51.25,1,0.071935652
18685,esp,montserrat,les guilleumes,dopamina,0,66,2,0.379969908
18686,esp,montserrat,les guilleumes,guilleumes,0,62,2,-0.164901795
18687,esp,montserrat,les guilleumes,lluc,0,44,2,-0.053660197
18688,esp,montserrat,les guilleumes,narcorantxera,1,60.85714286,2,-0.129476781
18689,esp,montserrat,les guilleumes,no kal ke sukis,0,55,2,-0.105056622
18690,esp,montserrat,les guilleumes,pernambuco,-1,52,3,-0.00374838
18691,esp,montserrat,les guilleumes,rasta fari,0,64,2,-0.090774499
18692,esp,montserrat,les guilleumes,s de sorru,1,58.2,3,0.21966011
18693,esp,montserrat,les guilleumes,sostre roig,0,62,2,-0.164901795
18694,esp,montserrat,les guilleumes,sqscdmp,1,57,2,0.061977855
18695,esp,montserrat,les guilleumes,trictronic,0,66,2,0.811362958
18696,esp,montserrat,les guilleumes,xilum,-1,61.78787879,2,0.117255129
18697,esp,montserrat,les guilleumes,zombie,0,52.90909091,2,0.102984662
18698,esp,montserrat,manantial,adriano chelentano,1,51.76923077,2,0.281226969
18699,esp,montserrat,manantial,crazywomen,0,49,2,-0.075134035
18700,esp,montserrat,manantial,giorgio parpadelle,0,51,2,0.102864697
18701,esp,montserrat,manantial,golden gay,0,38,1,-0.045211449
18702,esp,montserrat,manantial,jes extender,0,40,2,0.014633724
18703,esp,montserrat,manantial,liquenatus,0,36,1,-0.073474534
18704,esp,montserrat,manantial,mamma,0,50,0,0.084440972
